f000391,1933.320,1934.800,"Where's my picture gone?"
f000392,1934.800,1939.080,"I've got it in my room, so no one shall see it here."
f000393,1939.080,1940.680,"Bring it down here now."
f000394,1940.680,1944.040,"Didn't you even lose your vanity in prison?"
f000395,1944.040,1948.840,"How anxious at heart one gets when one hasn't seen herself for months!"
f000396,1948.840,1951.520,"One day I got a brandnew dustpan."
f000397,1951.520,1955.760,"When I swept up at seven in the morning I held the back of it up before my face."
f000398,1955.760,1962.360,"Tin doesn't flatter, but I took pleasure in it all the same.Bring the picture down from your room."
f000399,1962.360,1963.720,"Shall I come too?"
f000400,1963.720,1965.920,"No, Heaven's sake!"
f000401,1965.920,1968.160,"You must spare yourself!"
f000402,1968.160,1970.920,"I've been sparing myself long enough now!"
f000403,1970.920,1973.680,"Alva goes out, right, to get the picture."
f000404,1973.680,1980.200,"He has hearttrouble; but to have to plague one's self with imagination fourteen months!."
f000405,1980.200,1984.720,"He kisses with the fear of death on him, and his two knees shake like a frozen vagabond's."
f000406,1984.720,1986.360,"In God's name."
f000407,1986.360,1991.080,"In this roomif only I had not shot his father in the back!"
f000408,1991.080,1995.320,"Returns with the picture of Lulu in the Pierrotdress."
f000409,1995.320,1997.920,"It's covered with dust."
f000410,1997.920,2003.120,"I had leant it against the fireplace, face to the wall."
f000411,2003.120,2006.120,"You didn't look at it all the time I was away?"
f000412,2006.120,2011.640,"I had so much business to attend to, with the sale of our paper and everything."
f000413,2011.640,2020.920,"Countess Geschwitz would have liked to have hung it up in her house, but she had to be prepared for searchwarrants."
f000414,2020.920,2023.120,"He puts the picture on the easel."
f000415,2023.120,2024.080,"Merrily."
f000416,2024.080,2029.640,"Now the poor monster is learning the joys of life in Hotel Oxbutter by her own experience."
f000417,2029.640,2035.760,"Even now I don't understand how events hang together."
f000418,2035.760,2039.000,"Oh, Geschwitz arranged it all very cleverly."
f000419,2039.000,2041.520,"I must admire her inventiveness."
f000420,2041.520,2047.760,"But the cholera must have raged fearfully in Hamburg this summer; and on that she founded her plan for freeing me."
f000421,2047.760,2056.160,"She took a course in hospital nursing here, and when she had the necessary documents she journeyed to Hamburg with them and nursed the cholera patients."
f000422,2056.160,2063.960,"At the first opportunity that offered she put on the underclothes in which a sick woman had just died and which really ought to have been burnt."
f000423,2063.960,2068.360,"The same morning she traveled back here and came to see me in prison."
f000424,2068.360,2074.760,"In my cell, while the wardress was outside, we, as quick as we could, exchanged underclothes."
f000425,2074.760,2081.720,"So that was the reason why the Countess and you fell sick of the cholera the same day!"
f000426,2081.720,2083.880,"Exactly, that was it!"
f000427,2083.880,2088.440,"Geschwitz of course was instantly brought from her house to the contagious ward in the hospital."
f000428,2088.440,2092.160,"But with me, too, they couldn't think of any other place to take me."
f000429,2092.160,2103.240,"So there we lay in one room in the contagious ward behind the hospital, and from the first day Geschwitz put forth all her art to make our two faces as like each other as possible."
f000430,2103.240,2106.880,"Day before yesterday she was let out as cured."
f000431,2106.880,2110.640,"Just now she came back and said she'd forgotten her watch."
f000432,2110.640,2115.720,"I put on her clothes, she slipped into my prison frock, and then I came away."
f000433,2115.720,2115.760,"With pleasure."
f000434,2115.760,2119.640,"Now she's lying over there as the murderess of Dr. Schön."
f000435,2119.640,2127.920,"So far as outward appearance goes you can still agree with the picture as much as ever."
f000436,2127.920,2132.120,"I'm a little peaked in the face, but otherwise I've lost nothing."
f000437,2132.120,2134.920,"Only one gets incredibly nervous in prison."
f000438,2134.920,2137.920,"You looked horribly sick when you came in."
f000439,2137.920,2142.640,"I had to, to get our necks out of the noose.And you?"
f000440,2142.640,2144.720,"What have you done in this year and a half?"
f000441,2144.720,2151.640,"I've had a succès d'estime in literary circles with a play I wrote about you."
f000442,2151.640,2154.800,"Who's your sweetheart now?"
f000443,2154.800,2157.760,"An actress I've rented a house for in Karl Street."
f000444,2157.760,2159.480,"Does she love you?"
f000445,2159.480,2161.800,"How should I know that?"
f000446,2161.800,2165.240,"I haven't seen the woman for six weeks."
f000447,2165.240,2168.000,"Can you stand that?"
f000448,2168.000,2170.120,"You will never understand that."
f000449,2170.120,2178.920,"With me there's the closest alternation between my sensuality and mental creativeness."
f000450,2178.920,2186.160,"So towards you, for example, I have only the choice of regarding you artistically or of loving you."
f000451,2186.160,2188.240,"In a fairystory tone."
f000452,2188.240,2193.360,"I used to dream every other night that I'd fallen into the hands of a sadic."
f000453,2193.360,2195.560,"Come, give me a kiss!"
f000454,2195.560,2203.440,"It's shining in your eyes like the water in a deep well one has just thrown a stone into."
f000455,2203.440,2204.960,"Come!"
f000456,2204.960,2207.200,"Kisses her."
f000457,2207.200,2210.640,"Your lips have got pretty thin, anyway."
f000458,2210.640,2211.800,"Come!"
f000459,2211.800,2215.160,"Pushes him into a chair and seats herself on his knee."
f000460,2215.160,2221.640,"Do you shudder at me?In Hotel Oxbutter we all got a lukewarm bath every four weeks."
f000461,2221.640,2226.920,"The wardresses took that opportunity to search our pockets as soon as we were in the water."
f000462,2226.920,2229.360,"She kisses him passionately."
f000463,2229.360,2231.720,"Oh, oh!"
f000464,2231.720,2236.520,"You're afraid that when I'm away you couldn't write any more poems about me?"
f000465,2236.520,2242.200,"On the contrary, I shall write a dithyramb upon thy glory."
f000466,2242.200,2245.280,"I'm only sore about the hideous shoes I'm wearing."
f000467,2245.280,2248.280,"They do not encroach upon your charms."
f000468,2248.280,2254.080,"Let us be thankful for the favor of this moment."
f000469,2254.080,2260.560,"I don't feel at all like that today.Do you remember the costume ball where I was dressed like a knight's squire?"
f000470,2260.560,2263.640,"How those winefull women ran after me that time?"
f000471,2263.640,2269.840,"Geschwitz crawled round, round my feet, and begged me to step on her face with my cloth shoes."
f000472,2269.840,2272.920,"Come, dear heart!"
f000473,2272.920,2277.240,"In the tone with which one quiets a restless child."
f000474,2277.240,2278.520,"Quietly!"
f000475,2278.520,2280.600,"I shot your father."
f000476,2280.600,2283.680,"I do not love thee less for that."
f000477,2283.680,2286.120,"One kiss!"
f000478,2286.120,2287.680,"Bend your head back."
f000479,2287.680,2290.160,"She kisses him with deliberation."
f000480,2290.160,2296.240,"You hold back the fire of my soul with the most dexterous art."
f000481,2296.240,2300.480,"And your breast breathes so virginly too."
f000482,2300.480,2312.800,"Yet if it weren't for your two great, dark, childish eyes, I must needs have thought you the cunningest whore that ever hurled a man to destruction."
f000483,2312.800,2316.000,"In high spirits."
f000484,2316.000,2318.120,"Would God I were!"
f000485,2318.120,2320.440,"Come over the border with us today!"
f000486,2320.440,2325.480,"Then we can see each other as often as we will, and we'll get more pleasure from each other than now."
f000487,2325.480,2330.720,"Through this dress I feel your body like a symphony."
f000488,2330.720,2338.800,"These slender ankles, this cantabile."
f000489,2338.800,2342.760,"This rapturous crescendo."
f000490,2342.760,2347.840,"And these knees, this capriccio."
f000491,2347.840,2373.920,"And the powerful andante of lust!How peacefully these two slim rivals press against each other in the consciousness that neither equals the other in beautytill their capricious mistress wakes up and the rival lovers separate like the two hostile poles."
f000492,2373.920,2381.520,"I shall sing your praises so that your senses shall whirl!"
f000493,2381.520,2383.080,"Merrily."
f000494,2383.080,2385.080,"Meanwhile I'll bury my hands in your hair."
f000495,2385.080,2386.680,"She does so."
f000496,2386.680,2388.800,"But here we'll be disturbed."
f000497,2388.800,2391.600,"You have robbed me of my reason!"
f000498,2391.600,2393.640,"Aren't you coming with me today?"
f000499,2393.640,2396.360,"But the old fellow's going with you!"
f000500,2396.360,2401.640,"He won't turn up again.Is not that the divan on which your father bled to death?"
f000501,2401.640,2403.480,"Be still."
f000502,2403.480,2405.400,"Be still."
f000503,2405.400,2420.760,"curtain end of act."
