f000443,1831.880,1838.880,"It'll be time for me, too, right soon now, or they'll get no more Christmas puddings down there in the tavern."
f000444,1838.880,1843.200,"God knows when she'll be coming back from her pleasure tour!"
f000445,1843.200,1845.520,"Fixing an eye on Lulu's picture."
f000446,1845.520,1848.560,"She doesn't understand business!"
f000447,1848.560,1855.840,"She can't live off love, because her life is love.There she comes."
f000448,1855.840,1861.360,"I'll just talk straight to her onceCountess Geschwitz enters.."
f000449,1861.360,1867.280,"If you want to lodge with us tonight, kindly take a little care that nothing is stolen here."
f000450,1867.280,1869.800,"How dark it is here!"
f000451,1869.800,1875.040,"It gets much darker than this.The doctor's already gone to rest."
f000452,1875.040,1877.000,"She sent me ahead."
f000453,1877.000,1885.160,"That was sensible.If anyone asks for me, I'm sitting downstairs in the pub."
f000454,1885.160,1886.520,"After he has gone."
f000455,1886.520,1888.760,"I will sit behind the door."
f000456,1888.760,1894.240,"I will look on at everything and not quiver an eyelash."
f000457,1894.240,1896.120,"Sits on the broken chair."
f000458,1896.120,1903.200,"Men and women don't know themselvesthey know not what they are."
f000459,1903.200,1908.120,"Only one who is neither man nor woman knows them."
f000460,1908.120,1912.640,"Every word they say is untrue, a lie."
f000461,1912.640,1923.240,"And they do not know it, for they are today so and tomorrow so, according as they have eaten, drunk, and loved, or not."
f000462,1923.240,1931.240,"Only the body remains for a time what it is, and only the children have reason."
f000463,1931.240,1936.240,"The men and women are like the animals: none knows what it does."
f000464,1936.240,1945.800,"When they are happiest they bewail themselves and groan, and in their deepest misery they rejoice over every tiny morsel."
f000465,1945.800,1952.680,"It is strange how hunger takes from men and women the strength to withstand misfortune."
f000466,1952.680,1963.600,"But when they have fed full they make this world a torturechamber, they throw away their lives to satisfy a whim, a mood."
f000467,1963.600,1969.280,"Have there ever once been men and women to whom love brought happiness?"
f000468,1969.280,1974.760,"And what is their happiness, save that they sleep better and can forget it all?"
f000469,1974.760,1980.280,"My God, I thank thee that thou hast not made me as these."
f000470,1980.280,1983.000,"I am not man nor woman."
f000471,1983.000,1986.600,"My body has nothing common with their bodies."
f000472,1986.600,1989.480,"Have I a human soul?"
f000473,1989.480,1999.560,"Tortured humanity has a little narrow heart; but I know I deserve nothing when I resign all, sacrifice all."
f000474,1999.560,2003.440,"Lulu opens the door, and Dr. Hilti enters."
f000475,2003.440,2006.240,"Geschwitz, unnoticed, remains motionless by the door."
f000476,2006.240,2006.320,"Gaily."
f000477,2006.320,2006.720,"Come right in!"
f000478,2006.720,2009.040,"Come!you'll stay with me all night?"
f000479,2009.040,2010.920,"His accent is very broad and flat."
f000480,2010.920,2013.880,"But I have no more than five shillings on me."
f000481,2013.880,2017.200,"I never take more than that when I go out."
f000482,2017.200,2019.920,"That's enough, because it's you!"
f000483,2019.920,2022.240,"You have such faithful eyes!"
f000484,2022.240,2024.480,"Come, give me a kiss!"
f000485,2024.480,2029.040,"Dr. Hilti begins to swear, in the broadest northcountry vowels."
f000486,2029.040,2031.400,"Please, don't say that."
f000487,2031.400,2035.640,"By the de'il, 'tis the first time I've e'er gone with a girrl!"
f000488,2035.640,2037.680,"You can believe me."
f000489,2037.680,2041.760,"Mass, I hadn't thought it would be like this!"
f000490,2041.760,2043.280,"Are you married?"
f000491,2043.280,2053.000,"Heaven and Hail, why do you think I am married?No, I'm a tutor; I read philosophy at the University."
f000492,2053.000,2058.080,"The truth is, I come of a very old country family."
f000493,2058.080,2066.400,"As a student, I got just two shillings pocketmoney, and I could make better use of that than for girrls!"
f000494,2066.400,2069.400,"So you have never been with a woman?"
f000495,2069.400,2071.520,"Just so, yes!"
f000496,2071.520,2073.200,"But I want it now."
f000497,2073.200,2076.920,"I got engaged this evening to a countrywoman of mine."
f000498,2076.920,2079.080,"She's a governess here."
f000499,2079.080,2080.400,"Is she pretty?"
f000500,2080.400,2086.680,"Yaw, she's got a hundred thousand.I am very eager, as it seems to me."
f000501,2086.680,2089.080,"Tossing back her hair."
f000502,2089.080,2091.160,"I am in luck!"
f000503,2091.160,2092.400,"Takes the lamp."
f000504,2092.400,2095.400,"Well, if you please, Mr. Tutor?"
f000505,2095.400,2097.640,"They go into her room."
f000506,2097.640,2101.840,"Geschwitz draws a small black revolver from her pocket and sets it to her forehead."
f000507,2101.840,2105.040,"GESCHWITZ.Come, come,beloved!"
f000508,2105.040,2108.280,"Dr. Hilti tears open the door again."
f000509,2108.280,2110.800,"Plunging in."
f000510,2110.800,2112.920,"Insane seraphs!"
f000511,2112.920,2114.720,"Some one's lying in there!"
f000512,2114.720,2118.240,"Lamp in hand, holds him by the sleeve."
f000513,2118.240,2119.960,"Stay with me!"
f000514,2119.960,2121.320,"A dead man!"
f000515,2121.320,2122.720,"A corpse!"
f000516,2122.720,2124.200,"Stay with me!"
f000517,2124.200,2125.520,"Stay with me!"
f000518,2125.520,2127.960,"Tearing away."
f000519,2127.960,2130.120,"A corpse is lying in there!"
f000520,2130.120,2131.120,"Horrors!"
f000521,2131.120,2131.560,"Hail!"
f000522,2131.560,2132.120,"Heaven!"
f000523,2132.120,2133.840,"Stay with me!"
f000524,2133.840,2135.720,"Where d's it go out?"
f000525,2135.720,2137.280,"Sees Geschwitz."
f000526,2137.280,2139.160,"And there is the devil!"
f000527,2139.160,2141.760,"Please, stop, stay!"
f000528,2141.760,2147.480,"Devil, devilled devilry!Oh, thou eternalExit."
f000529,2147.480,2149.600,"Rushing after him."
f000530,2149.600,2150.680,"Stop!"
f000531,2150.680,2152.760,"Stop!"
f000532,2152.760,2154.800,"Alone, lets the revolver sink."
f000533,2154.800,2156.520,"Better, hang!"
f000534,2156.520,2160.640,"If she sees me lie in my blood today she'll not weep a tear for me!"
f000535,2160.640,2167.120,"I have always been to her but the docile tool that could be used for the heaviest labor."
f000536,2167.120,2175.200,"From the first day she has abhorred me from the depths of her soul.Shall I not rather jump from the bridge?"
f000537,2175.200,2179.600,"Which could be colder, the water or her heart?"
f000538,2179.600,2187.760,"I would dream till I was drowned.Better, hang!"
f000539,2187.760,2195.520,"Stab?Hm, there would be no use in that How often have I dreamt that she kissed me!"
f000540,2195.520,2202.200,"But a minute more; an owl knocks there at the window, and I wake up."
f000541,2202.200,2204.440,"Better, hang!"
f000542,2204.440,2207.520,"Not water; water is too clean for me."
f000543,2207.520,2209.000,"Starting up."
f000544,2209.000,2210.600,"There!There!"
f000545,2210.600,2213.160,"There it is!Quick now, before she comes!"
f000546,2213.160,2223.440,"Takes the plaidstraps from the wall, climbs on the chair, fastens them to a hook in the doorpost, puts her head thru them, kicks the chair away, and falls to the ground."
f000547,2223.440,2230.320,"Accursed life!Accursed life!Could it be before me still?"
f000548,2230.320,2235.240,"Let me speak just once to thy heart, my angel!"
f000549,2235.240,2241.240,"But thou art cold!I am not to go yet!"
f000550,2241.240,2249.360,"Perhaps I am even to have been happy once.Listen to him, Lulu!"
f000551,2249.360,2250.840,"I am not to go yet!"
f000552,2250.840,2255.960,"She drags herself before Lulu's picture, sinks to her knees and folds her hands."
f000553,2255.960,2257.760,"My adoréd angel!"
f000554,2257.760,2258.120,"My love!"
f000555,2258.120,2266.000,"My star!Have mercy upon me, pity me, pity me, pity me!"
f000556,2266.000,2281.840,"Lulu opens the door, and Jack entersa thickset man of elastic movements, with a pale face, inflamed eyes, arched and heavy brows, a drooping mustache, thin imperial and shaggy whiskers, and fiery red hands with gnawed nails."
f000557,2281.840,2283.920,"His eyes are fixed on the ground."
f000558,2283.920,2287.200,"He wears a dark overcoat and a little round felt hat."
f000559,2287.200,2289.720,"Entering, he notices Geschwitz."
f000560,2289.720,2291.200,"Who is that?"
f000561,2291.200,2292.680,"That's my sister."
f000562,2292.680,2293.800,"She's crazy."
f000563,2293.800,2295.360,"I don't know how to get rid of her."
f000564,2295.360,2298.160,"Your mouth looks beautiful."
f000565,2298.160,2299.640,"It's my mother's."
f000566,2299.640,2301.320,"Looks like it."
f000567,2301.320,2302.880,"How much do you want?"
f000568,2302.880,2304.200,"I haven't got much money."
f000569,2304.200,2306.560,"Won't you spend the night with me here?"
f000570,2306.560,2308.640,"No, haven't got the time."
f000571,2308.640,2309.680,"I must get home."
f000572,2309.680,2315.400,"You can tell them at home tomorrow that you missed the last 'bus and spent the night with a friend."
f000573,2315.400,2317.600,"How much do you want?"
f000574,2317.600,2322.160,"I'm not after lumps of gold, but, well, a little something."
f000575,2322.160,2324.040,"Turning."
f000576,2324.040,2325.600,"Good night!"
f000577,2325.600,2326.600,"Good night!"
f000578,2326.600,2328.320,"Holds him back."
f000579,2328.320,2329.440,"No, no!"
f000580,2329.440,2330.880,"Stay, for God's sake!"
f000581,2330.880,2334.280,"Goes past Geschwitz and opens the cubicle."
f000582,2334.280,2337.240,"Why should I stay here till morning?"
f000583,2337.240,2338.640,"Sounds suspicious!"
f000584,2338.640,2341.240,"When I'm asleep they'll turn my pockets out."
f000585,2341.240,2343.560,"No, I won't do that!"
f000586,2343.560,2344.640,"No one will!"
f000587,2344.640,2346.760,"Don't go away again for that!"
f000588,2346.760,2347.840,"I beg you!"
f000589,2347.840,2349.760,"How much do you want?"
f000590,2349.760,2351.960,"Then give me the half of what I said!"
f000591,2351.960,2354.000,"No, that's too much."
f000592,2354.000,2356.560,"You don't seem to have been at this long?"
f000593,2356.560,2358.480,"Today is the first time."
f000594,2358.480,2364.840,"She jerks back Geschwitz, on her knees still, half turned toward Jack, by the straps around her neck."
f000595,2364.840,2367.000,"Lie down and be quiet!"
f000596,2367.000,2368.520,"Let her alone!"
f000597,2368.520,2370.240,"She isn't your sister."
f000598,2370.240,2371.960,"She is in love with you."
f000599,2371.960,2374.960,"Strokes Geschwitz's head like a dog's."
f000600,2374.960,2376.520,"Poor beast!"
f000601,2376.520,2379.040,"Why do you stare at me so all at once?"
f000602,2379.040,2382.360,"I got your measure by the way you walked."
f000603,2382.360,2386.640,"I said to myself: That girl must have a wellbuilt body."
f000604,2386.640,2388.840,"How can you see things like that?"
f000605,2388.840,2391.400,"I even saw that you had a pretty mouth."
f000606,2391.400,2393.400,"But I've only got a florin on me."
f000607,2393.400,2395.880,"Well, what difference does that make!"
f000608,2395.880,2396.960,"Just give that to me!"
f000609,2396.960,2401.360,"But you'll have to give me half back, so I can take the 'bus tomorrow morning."
f000610,2401.360,2403.240,"I have nothing on me."
f000611,2403.240,2404.720,"Just look, thoh."
f000612,2404.720,2407.920,"Hunt thru your pockets!Well, what's that?"
f000613,2407.920,2408.800,"Let's see it!"
f000614,2408.800,2410.880,"Showing him."
f000615,2410.880,2412.560,"That's all I have."
f000616,2412.560,2413.680,"Give it to me!"
f000617,2413.680,2416.520,"I'll change it tomorrow, and then give you half."
f000618,2416.520,2418.560,"No, give it all to me."
f000619,2418.560,2420.520,"Giving it."
f000620,2420.520,2422.040,"In God's name!"
f000621,2422.040,2423.520,"But now you come!"
f000622,2423.520,2425.200,"Takes up the lamp."
f000623,2425.200,2427.480,"We need no light."
f000624,2427.480,2429.120,"The moon's out."
f000625,2429.120,2431.320,"Puts the lamp down."
f000626,2431.320,2432.640,"As you say."
f000627,2432.640,2434.600,"She falls on his neck."
f000628,2434.600,2436.600,"I won't harm you at all!"
f000629,2436.600,2437.880,"I love you so!"
f000630,2437.880,2440.000,"Don't let me beg you any longer!"
f000631,2440.000,2442.680,"Alright; I'm with you."
f000632,2442.680,2445.040,"Follows her into the cubbyhole."
f000633,2445.040,2446.600,"The lamp goes out."
f000634,2446.600,2451.000,"On the floor under the two skylights appear two vivid squares of moonlight."
f000635,2451.000,2453.240,"Everything in the room is clearly seen."
f000636,2453.240,2455.760,"As in a dream."
f000637,2455.760,2459.680,"This is the last evening I shall spend with these people."
f000638,2459.680,2462.280,"I'm going back to Germany."
f000639,2462.280,2465.040,"My mother'll send me the money."
f000640,2465.040,2467.320,"I'll go to a university."
f000641,2467.320,2471.960,"I must fight for woman's rights; study law."
f000642,2471.960,2474.600,"Lulu shrieks, and tears open the door."
f000643,2474.600,2480.080,"Barefoot, in chemise and petticoat, holding the door shut behind her."
f000644,2480.080,2481.160,"Help!"
f000645,2481.160,2486.840,"Rushes to the door, draws her revolver, and pushing Lulu aside, aims it at the door."
f000646,2486.840,2488.920,"As Lulu again cries Help!"
f000647,2488.920,2490.520,"Let go!"
f000648,2490.520,2496.160,"Jack, bent double, tears open the door from inside, and runs a knife into Geschwitz's body."
f000649,2496.160,2500.840,"She fires one shot, at the roof, and falls with suppressed crying, crumpling up."
f000650,2500.840,2505.080,"Jack tears her revolver from her and throws himself against the exitdoor."
f000651,2505.080,2507.400,"God damn!"
f000652,2507.400,2509.840,"I never saw a prettier mouth!"
f000653,2509.840,2512.480,"Sweat drips from his hairy face."
f000654,2512.480,2513.800,"His hands are bloody."
f000655,2513.800,2518.760,"He pants, gasping violently, and stares at the floor with eyes popping out of his head."
f000656,2518.760,2522.160,"Lulu, trembling in every limb, looks wildly round."
f000657,2522.160,2528.800,"Suddenly she seizes the bottle, smashes it on the table, and with the broken neck in her hand rushes upon Jack."
f000658,2528.800,2532.160,"He swings up his right foot and throws her onto her back."
f000659,2532.160,2533.720,"Then he lifts her up."
f000660,2533.720,2538.640,"No, no!Mercy!Murder!Police!"
f000661,2538.640,2539.720,"Police!"
f000662,2539.720,2540.200,"Be still."
f000663,2540.200,2543.280,"You'll never get away from me again."
f000664,2543.280,2544.720,"Carries her in."
f000665,2544.720,2546.160,"Within, right."
f000666,2546.160,2548.280,"No!No!No!"
f000667,2548.280,2552.320,"Ah!Ah!."
f000668,2552.320,2555.760,"After a pause, Jack reenters."
f000669,2555.760,2557.560,"He puts the bowl on the table."
f000670,2557.560,2561.440,"That was a piece of work!"
f000671,2561.440,2564.600,"Washing his hands."
f000672,2564.600,2568.160,"I am a damned lucky chap!"
f000673,2568.160,2570.600,"Looks round for a towel."
f000674,2570.600,2573.800,"Not even a towel, these folks here!"
f000675,2573.800,2575.880,"Hell of a wretched hole!"
f000676,2575.880,2578.920,"He dries his hands on Geschwitz's petticoat."
f000677,2578.920,2581.800,"This invert is safe enough from me!"
f000678,2581.800,2582.840,"To her."
f000679,2582.840,2587.320,"It'll soon be all up with you, too."
f000680,2587.320,2589.440,"Exit."
f000681,2589.440,2591.480,"Alone."
f000682,2591.480,2612.840,"Lulu!My angel!Let me see thee once more!"
f000683,2612.840,2615.960,"I am near theestay near theeforever!"
f000684,2615.960,2618.920,"Her elbows give way."
f000685,2618.920,2621.800,"O cursed!!"
f000686,2621.800,2623.040,"Dies."
f000687,2623.040,2635.840,"curtain end of act."
